bus_id,pd,zone_id,base_kv
109171,5.862,1,115.0
109172,0.0,1,172.5
109173,2.557,1,115.0
109174,1.732,1,115.0
109175,1.732,1,115.0
109176,2.427,1,115.0
109177,1.237,1,115.0
109178,2.427,1,115.0
109179,2.427,1,115.0
109181,0.93,1,115.0
109182,1.651,1,115.0
109183,3.027,1,115.0
109184,3.027,1,115.0
109185,3.027,1,115.0
109186,1.351,1,115.0
109187,6.184,1,115.0
109188,3.027,1,115.0
109189,3.027,1,115.0
109190,6.184,1,115.0
109191,3.077,1,115.0
109193,3.077,1,115.0
109195,3.077,1,115.0
109196,3.985,1,115.0
109197,1.351,1,115.0
109198,3.092,1,115.0
109199,3.092,1,115.0
109200,1.351,1,115.0
109203,6.516,1,115.0
109204,6.516,1,115.0
109206,6.516,1,115.0
109207,6.516,1,115.0
109208,6.516,1,115.0
109209,6.516,1,115.0
109210,6.516,1,115.0
109211,6.516,1,115.0
109212,3.077,1,115.0
109213,6.516,1,115.0
109214,6.516,1,115.0
109215,6.516,1,115.0
109216,6.516,1,115.0
109217,6.516,1,115.0
109218,6.516,1,115.0
109219,6.516,1,115.0
109220,3.985,1,115.0
109221,3.985,1,115.0
109222,1.351,1,115.0
109223,1.351,1,115.0
109224,6.516,1,115.0
109225,6.516,1,115.0
109226,1.351,1,115.0
109227,1.351,1,115.0
109228,0.0,1,153.33333333333334
109229,0.0,1,153.33333333333334
109230,6.516,1,115.0
109231,1.351,1,115.0
109232,6.516,1,115.0
109233,6.184,1,115.0
109234,6.184,1,115.0
109235,6.516,1,115.0
109238,6.184,1,115.0
109239,6.184,1,115.0
109244,0.0,1,365.0
109245,0.0,1,172.5
109246,0.0,1,172.5
109247,6.314,1,115.0
109248,6.314,1,115.0
109249,0.0,1,500.0
109252,2.53,1,115.0
109253,6.042,1,115.0
109254,2.53,1,115.0
109255,2.53,1,115.0
109256,2.412,1,115.0
109257,2.412,1,115.0
109258,2.412,1,115.0
109259,0.0,1,230.0
109260,6.042,1,115.0
109262,0.0,1,172.5
109263,6.042,1,115.0
109264,6.042,1,115.0
109265,6.042,1,115.0
109267,6.314,1,115.0
109268,0.0,1,230.0
109269,6.042,1,115.0
109270,6.314,1,115.0
109271,6.314,1,115.0
109272,0.0,1,172.5
109273,6.314,1,115.0
109274,0.0,1,230.0
109276,0.0,1,230.0
109277,4.638,1,115.0
109278,6.802,1,115.0
109279,6.802,1,115.0
109280,9.387,1,115.0
109281,6.802,1,115.0
109282,6.802,1,115.0
109283,6.802,1,115.0
109284,6.802,1,115.0
109285,6.802,1,115.0
109286,6.802,1,115.0
109287,0.0,1,230.0
109290,6.314,1,115.0
109291,6.314,1,115.0
109292,6.314,1,115.0
109293,6.314,1,115.0
109294,6.314,1,115.0
109295,6.314,1,115.0
109296,6.314,1,115.0
109297,6.314,1,115.0
109298,5.396,1,115.0
109299,5.396,1,115.0
109300,5.396,1,115.0
109301,5.396,1,115.0
109302,5.396,1,115.0
109303,5.396,1,115.0
109304,5.396,1,115.0
109305,5.396,1,115.0
109306,5.396,1,115.0
109307,2.683,1,115.0
109308,2.683,1,115.0
109309,2.683,1,115.0
109310,4.48,1,115.0
109311,3.537,1,115.0
109312,3.537,1,115.0
109313,4.72,1,115.0
109315,4.72,1,115.0
109316,4.72,1,115.0
109317,2.557,1,115.0
109318,2.557,1,115.0
109319,0.0,1,230.0
109320,0.0,1,230.0
109321,1.732,1,115.0
109322,1.732,1,115.0
109323,1.732,1,115.0
109325,2.557,1,115.0
109326,1.732,1,115.0
109327,1.732,1,115.0
109328,1.732,1,115.0
109329,2.257,1,115.0
109330,6.291,1,115.0
109331,5.862,1,115.0
109332,5.862,1,115.0
109333,5.862,1,115.0
109334,6.291,1,115.0
109336,0.0,1,172.5
109337,6.291,1,115.0
109338,2.257,1,115.0
109339,1.979,1,115.0
109340,1.979,1,115.0
109341,4.499,1,115.0
109342,4.499,1,115.0
109343,4.499,1,115.0
109344,4.499,1,115.0
109345,0.0,1,230.0
109346,4.499,1,115.0
109347,0.0,1,230.0
109348,0.0,1,230.0
109349,0.0,1,172.5
109350,4.499,1,115.0
109351,4.499,1,115.0
109352,0.0,1,230.0
109353,0.0,1,172.5
109354,4.499,1,115.0
109355,4.48,1,115.0
109356,4.48,1,115.0
109357,3.941,1,115.0
109358,3.941,1,115.0
109359,5.862,1,115.0
109360,5.862,1,115.0
109361,5.862,1,115.0
109363,3.027,1,115.0
109364,3.027,1,115.0
109365,4.071,23,161.0
109366,4.071,23,161.0
109367,4.071,23,161.0
109368,0.0,23,161.0
109369,6.545,23,161.0
109370,0.0,23,161.0
109371,0.0,23,161.0
109372,4.068,23,115.0
109373,4.068,23,115.0
109374,0.0,23,138.0
109375,0.0,23,138.0
109376,0.0,23,138.0
109377,4.068,23,115.0
109378,7.156,23,99.66666666666667
109379,2.53,1,115.0
109380,0.0,23,161.0
109381,0.0,23,161.0
109382,2.688,23,161.0
109383,0.0,23,161.0
109384,0.0,23,161.0
109385,0.0,23,161.0
109386,6.545,23,161.0
109387,4.068,23,115.0
109388,4.068,23,115.0
109389,4.068,23,115.0
109390,6.545,23,115.0
109391,4.022,23,115.0
109392,4.022,23,115.0
109393,4.022,23,115.0
109394,4.022,23,115.0
109395,1.843,23,115.0
109396,4.022,23,115.0
109397,1.843,23,115.0
109398,0.0,23,161.0
109399,0.0,23,161.0
109400,0.0,23,161.0
109401,0.0,23,161.0
109402,0.0,23,161.0
109403,1.843,23,69.0
109404,1.843,23,69.0
109405,0.0,23,230.0
109406,1.843,23,69.0
109407,1.843,23,115.0
109408,1.843,23,92.0
109409,7.156,23,69.0
109410,7.156,23,115.0
109412,4.493,15,115.0
109413,3.359,15,115.0
109414,3.234,15,115.0
109415,2.064,15,69.0
109418,12.893,43,115.0
109419,3.846,15,69.0
109420,3.846,15,69.0
109421,3.846,15,69.0
109422,2.064,15,69.0
109423,0.0,15,-999999.0
109424,2.064,15,115.0
109425,2.064,15,69.0
109426,6.017,43,115.0
109427,2.064,15,69.0
109428,2.064,15,69.0
109429,2.064,15,69.0
109430,7.98,43,161.0
109432,5.602,15,69.0
109433,0.0,15,161.0
109435,0.0,15,161.0
109436,0.0,15,161.0
109438,2.064,15,69.0
109439,2.064,15,69.0
109440,2.064,15,69.0
109441,2.976,15,69.0
109442,1.729,15,161.0
109443,0.0,15,149.5
109444,5.704,15,103.5
109445,0.0,15,138.0
109446,0.0,15,241.5
109447,0.0,15,138.0
109448,2.892,15,69.0
109449,0.0,15,345.0
109450,2.892,15,69.0
109451,2.892,15,69.0
109452,0.0,15,161.0
109453,3.234,15,69.0
109454,2.661,15,69.0
109455,4.467,15,69.0
109456,4.467,15,69.0
109457,4.467,15,69.0
109458,4.467,15,115.0
109459,4.467,15,69.0
109461,3.234,15,69.0
109462,3.234,15,69.0
109463,3.234,15,69.0
109464,0.0,15,253.0
109465,0.0,15,345.0
109466,3.506,15,69.0
109467,3.506,15,69.0
109468,3.506,15,69.0
109469,5.704,15,69.0
109470,3.506,15,69.0
109471,3.631,15,69.0
109473,3.631,15,69.0
109474,3.846,15,69.0
109475,3.846,15,69.0
109476,7.087,40,69.0
109477,3.846,15,69.0
109478,3.722,15,69.0
109479,3.846,15,69.0
109480,3.846,15,69.0
109484,0.0,15,-999999.0
109487,6.017,43,69.0
109488,2.064,15,69.0
109489,0.0,15,161.0
109491,0.0,15,161.0
109492,0.0,15,161.0
109493,3.506,15,69.0
109494,3.073,15,69.0
109495,3.073,15,69.0
109496,4.493,15,69.0
109497,4.493,15,69.0
109498,4.493,15,69.0
109499,4.493,15,115.0
109500,3.177,15,69.0
109501,3.631,15,69.0
109503,9.006,15,69.0
109504,4.493,15,69.0
109505,3.631,15,115.0
109506,3.631,15,69.0
109507,3.631,15,69.0
109508,3.631,15,69.0
109509,3.51,15,69.0
109510,3.631,15,69.0
109511,3.631,15,69.0
109512,3.631,15,69.0
109513,3.51,15,69.0
109514,3.51,15,115.0
109515,3.51,15,69.0
109516,3.51,15,69.0
109517,0.0,40,161.0
109518,2.522,15,115.0
109519,3.15,15,69.0
109520,5.34,15,69.0
109521,8.419,15,115.0
109522,4.493,15,69.0
109523,6.89,15,103.5
109524,0.0,23,161.0
109525,4.068,23,115.0
109526,0.0,23,138.0
109527,4.071,23,161.0
109528,4.071,23,161.0
109529,0.0,23,161.0
109530,0.0,23,161.0
109531,0.0,23,161.0
109532,0.0,25,161.0
109533,0.0,25,161.0
109534,0.0,25,161.0
109536,5.844,25,115.0
109538,5.5,25,69.0
109539,0.0,23,161.0
109540,0.0,23,172.5
109541,5.897,23,115.0
109542,5.897,23,115.0
109543,0.0,25,161.0
109544,0.0,25,161.0
109545,3.421,25,161.0
109546,0.0,25,161.0
109548,3.421,25,161.0
109550,5.897,23,115.0
109551,0.0,23,230.0
109552,0.0,23,230.0
109553,2.641,23,115.0
109554,0.0,25,161.0
109555,0.0,25,161.0
109556,5.844,25,115.0
109557,0.0,25,161.0
109558,0.0,25,161.0
109560,0.0,23,161.0
109561,0.0,23,161.0
109562,0.0,23,161.0
109563,0.0,23,161.0
109564,0.0,23,161.0
109565,0.0,23,161.0
109566,0.0,23,161.0
109567,0.0,23,161.0
109568,0.0,23,161.0
109569,0.0,23,161.0
109570,0.0,23,161.0
109571,0.0,23,161.0
109572,0.0,1,161.0
109574,6.314,1,115.0
109575,6.314,1,115.0
109576,2.53,1,115.0
109577,0.0,1,172.5
109579,0.0,1,330.5
109580,3.502,1,115.0
109583,19.457,25,100.0
109585,19.457,25,100.0
109586,19.457,25,100.0
109588,0.0,23,161.0
109589,0.0,23,161.0
109590,0.0,23,161.0
109591,0.0,23,161.0
109592,0.0,23,161.0
109593,0.0,23,161.0
109594,0.0,23,161.0
109595,0.0,23,161.0
109596,0.0,23,161.0
109599,0.0,23,161.0
109601,0.0,23,161.0
109602,5.895,23,161.0
109603,5.895,23,161.0
109604,0.0,23,161.0
109605,4.068,23,115.0
109606,4.068,23,115.0
109607,23.606,23,115.0
109608,4.022,23,115.0
109609,0.0,23,161.0
109610,1.843,23,69.0
109611,0.0,23,230.0
109612,2.641,23,115.0
109613,2.641,23,115.0
109615,0.0,25,161.0
109616,0.0,25,161.0
109617,2.641,23,115.0
109618,0.0,23,161.0
109619,0.0,23,500.0
109620,0.0,23,161.0
109621,0.0,23,161.0
109622,0.0,23,161.0
109623,0.0,23,161.0
109624,24.88,23,69.0
109625,24.88,23,69.0
109626,24.88,23,69.0
109627,9.817,23,161.0
109628,7.895,23,161.0
109629,7.895,23,161.0
109630,0.0,23,161.0
109633,5.294,23,500.0
109635,0.0,23,161.0
109636,5.294,23,115.0
109637,5.294,23,115.0
109638,5.897,23,115.0
109639,5.897,23,115.0
109640,0.0,23,172.5
109641,5.897,23,115.0
109642,5.897,23,115.0
109643,5.897,23,115.0
109644,2.641,23,115.0
109645,2.641,23,115.0
109646,2.641,23,115.0
109647,0.0,9,195.5
109648,0.0,9,195.5
109649,0.0,9,195.5
109650,6.746,23,115.0
109651,5.294,23,115.0
109653,5.942,23,230.0
109655,0.0,23,161.0
109658,0.0,23,172.5
109659,0.0,23,230.0
109660,0.0,23,172.5
109661,0.0,23,230.0
109662,42.034,23,115.0
109663,0.0,23,230.0
109664,0.0,23,230.0
109667,0.0,23,230.0
109668,0.0,23,230.0
109669,0.0,23,230.0
109670,0.0,23,230.0
109671,0.0,23,172.5
109674,0.0,23,230.0
109678,23.606,23,115.0
109679,0.0,25,161.0
109680,0.0,9,230.0
109681,0.0,9,230.0
109683,0.0,1,230.0
109684,0.0,25,161.0
109685,0.0,25,161.0
109686,23.606,23,115.0
109687,0.0,23,138.0
109688,0.0,23,161.0
109689,0.0,23,161.0
109690,23.606,23,115.0
109691,27.022,23,115.0
109692,0.0,23,161.0
109693,0.0,23,161.0
109694,0.0,23,161.0
109695,2.532,23,138.0
109696,2.532,23,115.0
109697,0.0,23,161.0
109698,3.815,23,115.0
109699,0.0,23,138.0
109700,3.815,23,115.0
109701,0.0,23,138.0
109702,0.0,25,161.0
109703,0.0,25,161.0
109704,0.0,25,161.0
109705,0.0,25,161.0
109706,0.0,25,161.0
109707,0.0,25,161.0
109708,0.0,25,161.0
109709,0.0,25,161.0
109710,0.0,25,161.0
109711,0.0,25,161.0
109712,6.291,1,115.0
109713,6.291,1,115.0
109714,6.291,1,115.0
109715,6.291,1,115.0
109716,0.0,1,230.0
109717,5.862,1,115.0
109718,5.862,1,115.0
109719,5.862,1,115.0
109720,5.862,1,115.0
109721,5.862,1,115.0
109722,5.862,1,115.0
109723,5.862,1,115.0
109724,5.862,1,115.0
109725,5.862,1,115.0
109726,5.862,1,115.0
109727,5.862,1,115.0
109728,0.0,1,230.0
109729,3.131,1,115.0
109730,3.131,1,115.0
109731,4.72,1,115.0
109732,4.72,1,115.0
109733,4.72,1,115.0
109734,3.537,1,115.0
109735,3.935,1,115.0
109736,3.54,1,115.0
109737,3.092,1,115.0
109738,0.0,9,161.0
109739,0.0,23,161.0
109740,0.0,23,138.0
109742,6.3,23,115.0
109743,3.815,23,115.0
109744,3.815,23,115.0
109745,3.815,23,115.0
109746,0.0,23,138.0
109747,3.815,23,115.0
109748,19.627,23,69.0
109749,0.0,23,161.0
109750,0.0,23,161.0
109751,19.627,23,115.0
109752,19.627,23,92.0
109753,19.627,23,92.0
109754,19.627,23,115.0
109755,6.3,23,115.0
109756,6.3,23,115.0
109757,0.0,23,230.0
109758,19.627,23,115.0
109759,0.0,23,172.5
109760,0.0,23,230.0
109761,0.0,23,230.0
109762,0.0,23,230.0
109763,3.15,23,115.0
109764,3.15,23,115.0
109765,3.15,23,115.0
109766,3.15,23,115.0
109767,1.828,23,115.0
109768,0.0,23,230.0
109769,0.0,23,230.0
109770,3.15,23,69.0
109771,1.828,23,69.0
109772,19.627,23,115.0
109773,0.0,23,130.33333333333334
109774,0.0,23,130.33333333333334
109775,0.0,23,130.33333333333334
109776,0.0,23,145.66666666666669
109777,0.0,23,145.66666666666669
109778,0.0,25,161.0
109779,0.0,25,161.0
109780,5.895,23,161.0
109781,5.895,23,161.0
109782,4.342,23,161.0
109783,5.844,25,115.0
109784,5.844,25,115.0
109785,5.844,25,115.0
109786,5.844,25,115.0
109787,5.844,25,115.0
109788,5.844,25,115.0
109790,0.0,25,161.0
109791,0.0,9,195.5
109794,0.0,9,230.0
109795,34.692,9,115.0
109796,0.0,9,230.0
109797,0.0,9,230.0
109798,0.0,1,230.0
109799,6.516,1,115.0
109800,3.077,1,115.0
109801,6.516,1,115.0
109802,0.0,23,161.0
109803,4.152,23,115.0
109804,0.0,23,161.0
109805,4.152,23,115.0
109806,4.152,23,115.0
109807,2.532,23,115.0
109808,4.152,23,115.0
109809,5.581,23,161.0
109810,0.0,23,274.0
109811,0.0,23,161.0
109812,0.0,23,161.0
109813,0.0,23,161.0
109814,23.901,23,69.0
109815,4.937,23,69.0
109816,0.0,25,161.0
109817,0.0,25,161.0
109818,0.0,25,161.0
109820,5.844,25,115.0
109821,0.0,23,161.0
109822,3.643,23,161.0
109823,4.937,23,69.0
109824,42.749,23,69.0
109825,0.0,23,161.0
109826,0.0,23,161.0
109827,0.0,23,161.0
109828,0.0,23,161.0
109829,0.0,23,161.0
109830,0.0,23,161.0
109831,5.844,25,115.0
109832,0.0,25,161.0
109833,3.077,1,115.0
109834,3.077,1,115.0
109835,3.077,1,115.0
109836,2.397,1,115.0
109837,2.397,1,115.0
109838,3.502,1,115.0
109839,2.397,1,115.0
109840,2.397,1,115.0
109841,2.397,1,115.0
109842,2.397,1,115.0
109843,0.0,1,230.0
109844,0.0,1,230.0
109845,0.0,1,230.0
109846,6.516,1,115.0
109847,6.516,1,115.0
109848,6.516,1,115.0
109849,3.077,1,115.0
109850,3.077,1,115.0
109851,6.516,1,115.0
109852,6.516,1,115.0
109853,4.499,1,115.0
109854,4.499,1,115.0
109855,1.237,1,115.0
109856,1.751,1,115.0
109857,1.751,1,115.0
109858,0.0,1,230.0
109859,0.989,1,115.0
109860,0.989,1,115.0
109861,0.989,1,115.0
109862,0.93,1,115.0
109863,4.735,1,115.0
109865,4.735,1,115.0
109866,4.735,1,115.0
109867,1.751,1,115.0
109868,1.751,1,115.0
109869,0.93,1,115.0
109870,2.427,1,115.0
109871,1.351,1,115.0
109872,2.412,1,115.0
109873,2.412,1,115.0
109874,2.412,1,115.0
109875,6.802,1,115.0
109876,2.412,1,115.0
109877,0.0,1,230.0
109878,6.042,1,115.0
109879,2.881,25,115.0
109880,2.881,25,115.0
109881,2.881,25,115.0
109882,2.881,25,115.0
109884,23.606,23,115.0
109885,4.232,23,115.0
109887,16.551,23,115.0
109889,4.675,23,115.0
109890,4.675,23,115.0
109891,16.551,23,115.0
109892,16.551,23,115.0
109894,9.93,25,115.0
109895,2.881,25,115.0
109897,9.93,25,115.0
109898,9.93,25,115.0
109899,9.93,25,115.0
109900,9.93,25,115.0
109901,9.93,25,115.0
109902,9.93,25,115.0
109903,9.93,25,115.0
109906,9.93,25,115.0
109907,0.0,25,172.5
109908,9.93,25,115.0
109909,9.93,25,115.0
109910,0.0,9,172.5
109911,13.308,9,115.0
109912,13.308,9,115.0
109913,13.308,9,115.0
109914,0.0,9,500.0
109915,0.0,9,230.0
109916,10.209,9,161.0
109917,10.209,9,161.0
109918,10.209,9,161.0
109919,10.209,9,161.0
109920,6.687,9,161.0
109921,6.687,9,161.0
109923,6.687,9,161.0
109924,6.687,9,69.0
109925,6.687,9,69.0
109926,5.581,23,115.0
109927,4.152,23,115.0
109928,5.581,23,138.0
109929,4.152,23,115.0
109930,4.152,23,115.0
109931,4.152,23,115.0
109932,4.152,23,115.0
109933,4.152,23,115.0
109935,0.0,23,161.0
109936,0.0,23,195.5
109937,0.0,23,142.6
109938,4.152,23,115.0
109939,0.0,23,142.6
109940,4.152,23,115.0
109941,6.3,23,115.0
109942,9.93,25,115.0
109943,9.93,25,115.0
109945,9.93,25,115.0
109946,9.93,25,115.0
109947,9.93,25,115.0
109948,3.892,9,69.0
109949,3.892,9,69.0
109950,4.182,9,115.0
109951,4.182,9,115.0
109952,4.182,9,115.0
109953,4.182,9,115.0
109954,4.826,23,69.0
109955,4.826,23,69.0
109956,2.683,1,115.0
109957,4.48,1,115.0
109958,4.48,1,115.0
109959,4.48,1,115.0
109960,4.48,1,115.0
109961,4.48,1,115.0
109962,4.48,1,115.0
109963,3.131,1,115.0
109964,3.131,1,115.0
109965,2.53,1,115.0
109966,5.897,23,115.0
109967,5.942,23,115.0
109968,0.0,23,161.0
109969,3.828,23,115.0
109970,3.828,23,115.0
109971,2.641,23,115.0
109972,6.3,23,115.0
109973,5.06,23,115.0
109974,5.897,23,115.0
109975,42.034,23,115.0
109976,16.551,23,115.0
109977,6.365,23,115.0
109978,27.022,23,115.0
109979,0.0,23,161.0
109980,1.843,23,115.0
109981,5.897,23,115.0
109982,0.0,23,500.0
109983,3.828,23,115.0
109984,6.055,23,161.0
109985,6.055,23,161.0
109986,3.815,23,115.0
109987,5.06,23,115.0
109988,0.0,23,172.5
109989,0.0,23,161.0
109990,3.643,23,161.0
109991,5.897,23,115.0
109992,6.529,23,115.0
109993,6.529,23,115.0
109994,6.529,23,115.0
109995,6.529,23,115.0
109996,6.529,23,115.0
109997,6.529,23,115.0
109998,6.529,23,115.0
109999,6.529,23,115.0
110000,0.0,23,230.0
110001,0.0,23,230.0
110002,6.293,23,115.0
110003,0.0,23,230.0
110004,0.0,23,230.0
110005,6.293,23,115.0
110006,6.529,23,115.0
110007,0.0,23,230.0
110008,0.0,23,172.5
110009,4.691,23,115.0
110011,0.0,23,172.5
110012,10.817,23,115.0
110013,10.817,23,115.0
110014,10.817,23,115.0
110015,10.817,23,115.0
110016,10.817,23,115.0
110017,10.817,23,115.0
110018,10.817,23,115.0
110019,0.0,9,172.5
110020,6.388,9,115.0
110021,6.388,9,115.0
110022,6.388,9,115.0
110023,6.388,9,115.0
110024,0.0,9,230.0
110025,6.388,9,115.0
110026,6.388,9,115.0
110027,6.388,9,115.0
110028,6.388,9,115.0
110029,6.516,1,115.0
110030,6.516,1,115.0
110031,6.516,1,115.0
110032,6.516,1,115.0
110033,6.516,1,115.0
110034,2.257,1,115.0
110035,2.257,1,115.0
110036,2.257,1,115.0
110037,2.257,1,115.0
110038,2.257,1,115.0
110039,2.257,1,115.0
110040,2.257,1,115.0
110041,2.257,1,115.0
110042,4.75,1,115.0
110043,4.75,1,115.0
110044,16.498,25,115.0
110046,0.0,25,161.0
110047,0.0,25,161.0
110048,0.0,25,161.0
110049,0.0,25,161.0
110050,34.692,9,115.0
110052,0.0,9,161.0
110053,0.0,9,230.0
110055,0.0,9,172.5
110056,0.0,9,172.5
110057,0.0,9,230.0
110058,0.0,9,161.0
110059,0.0,9,161.0
110060,0.0,9,161.0
110061,0.0,9,161.0
110062,11.64,9,115.0
110063,0.0,9,230.0
110064,0.0,9,230.0
110065,5.895,23,161.0
110066,3.643,23,161.0
110067,6.746,23,115.0
110068,4.518,23,115.0
110069,6.055,23,115.0
110070,6.055,23,230.0
110071,6.055,23,230.0
110073,5.942,23,115.0
110074,3.828,23,115.0
110075,3.828,23,115.0
110076,3.828,23,115.0
110077,3.828,23,115.0
110078,3.828,23,115.0
110079,0.0,25,230.0
110080,0.0,25,230.0
110081,0.0,25,230.0
110082,0.0,25,230.0
110083,0.0,25,230.0
110085,16.551,23,115.0
110086,16.551,23,115.0
110087,16.551,23,115.0
110088,16.551,23,115.0
110102,11.64,9,115.0
110103,11.64,9,115.0
110104,11.64,9,115.0
110105,0.0,9,195.5
110106,0.0,9,172.5
110107,13.308,9,115.0
110108,0.0,9,230.0
110109,13.578,25,115.0
110110,0.0,25,230.0
110112,13.578,25,115.0
110113,11.64,9,115.0
110114,11.64,9,115.0
110115,0.0,9,161.0
110116,0.0,9,195.5
110117,11.64,9,115.0
110118,11.64,9,115.0
110119,5.942,23,115.0
110120,3.828,23,115.0
110121,0.0,23,230.0
110124,0.0,23,230.0
110125,0.0,25,230.0
110126,0.0,25,230.0
110127,2.881,25,115.0
110128,2.881,25,115.0
110129,2.881,25,115.0
110130,6.314,1,115.0
110131,6.042,1,115.0
110132,6.042,1,115.0
110133,6.042,1,115.0
110134,6.042,1,115.0
110135,6.314,1,115.0
110136,6.314,1,115.0
110137,0.0,1,172.5
110138,4.638,1,115.0
110139,4.638,1,115.0
110140,4.638,1,115.0
110141,4.638,1,115.0
110142,9.387,1,115.0
110143,0.0,1,230.0
110144,9.387,1,115.0
110145,0.0,1,230.0
110146,9.387,1,115.0
110147,9.387,1,115.0
110148,9.387,1,115.0
110149,9.387,1,115.0
110150,4.517,1,115.0
110151,4.517,1,115.0
110152,4.517,1,115.0
110153,16.551,23,115.0
110154,6.365,23,115.0
110155,16.551,23,115.0
110156,16.551,23,115.0
110157,0.0,23,230.0
110158,16.551,23,115.0
110159,6.365,23,115.0
110160,6.365,23,115.0
110161,6.365,23,115.0
110162,4.232,23,115.0
110163,4.232,23,115.0
110164,2.532,23,115.0
110165,2.532,23,115.0
110166,2.532,23,115.0
110167,4.232,23,115.0
110168,2.532,23,115.0
110169,2.532,23,130.33333333333334
110170,5.581,23,130.33333333333334
110171,5.581,23,145.66666666666669
110172,0.0,23,161.0
110173,0.0,23,161.0
110174,5.897,23,115.0
110175,5.897,23,115.0
110176,5.897,23,115.0
110177,0.0,23,161.0
110178,2.881,25,115.0
110179,2.881,25,115.0
110180,9.93,25,115.0
110181,9.93,25,115.0
110183,9.93,25,115.0
110185,16.551,23,115.0
110186,16.551,23,115.0
110188,6.3,23,115.0
110189,6.3,23,115.0
110190,6.3,23,115.0
110191,6.3,23,115.0
110192,4.517,1,115.0
110193,4.517,1,115.0
110194,4.517,1,115.0
110195,9.387,1,115.0
110196,9.387,1,115.0
110197,4.517,1,115.0
110198,0.0,1,230.0
110200,0.0,1,230.0
110203,2.412,1,115.0
110204,2.412,1,115.0
110205,2.412,1,115.0
110206,2.412,1,115.0
110207,2.412,1,115.0
110208,2.412,1,115.0
110209,1.828,23,69.0
110210,2.412,1,115.0
110211,2.412,1,115.0
110212,2.412,1,115.0
110213,2.412,1,115.0
110214,2.412,1,115.0
110215,2.412,1,115.0
110216,2.412,1,115.0
110217,6.314,1,115.0
110218,6.314,1,115.0
110219,6.314,1,115.0
110220,0.0,1,230.0
110221,6.314,1,115.0
110222,0.0,1,161.0
110223,0.0,1,161.0
110224,6.314,1,115.0
110225,0.0,23,130.33333333333334
110226,0.0,23,145.66666666666669
110227,6.3,23,115.0
110228,6.3,23,115.0
110229,6.3,23,115.0
110230,6.3,23,115.0
110231,0.0,23,161.0
110232,4.152,23,115.0
110233,4.152,23,115.0
110234,4.152,23,115.0
110235,0.0,23,161.0
110236,6.529,23,115.0
110237,0.0,23,172.5
110238,6.3,23,115.0
110239,6.3,23,115.0
110240,3.061,23,115.0
110241,3.061,23,69.0
110242,3.205,23,69.0
110243,4.826,23,115.0
110244,1.828,23,69.0
110245,0.0,23,161.0
110246,0.0,23,161.0
110247,0.0,23,150.7777777777778
110248,0.0,23,130.33333333333334
110249,4.826,23,115.0
110250,0.0,23,161.0
110251,1.828,23,69.0
110252,1.828,23,69.0
110253,0.0,23,149.5
110254,1.828,23,69.0
110255,3.205,23,69.0
110256,3.205,23,115.0
110257,3.537,1,115.0
110258,3.537,1,115.0
110259,5.396,1,115.0
110260,5.396,1,115.0
110261,0.0,1,230.0
110262,0.0,1,230.0
110263,0.0,1,230.0
110264,0.0,1,172.5
110265,3.54,1,115.0
110266,3.54,1,115.0
110267,0.0,1,230.0
110268,3.537,1,115.0
110269,3.537,1,115.0
110270,3.537,1,115.0
110271,0.0,1,230.0
110272,3.941,1,115.0
110273,0.0,1,-999999.0
110274,2.683,1,115.0
110275,2.683,1,115.0
110276,4.48,1,115.0
110277,4.48,1,115.0
110278,4.48,1,115.0
110279,4.48,1,115.0
110280,2.683,1,115.0
110281,2.683,1,115.0
110282,4.72,1,115.0
110283,0.0,1,230.0
110284,3.935,1,115.0
110285,3.941,1,115.0
110286,3.941,1,115.0
110287,5.15,1,115.0
110288,4.48,1,115.0
110289,4.499,1,115.0
110290,4.499,1,115.0
110291,1.979,1,115.0
110292,3.077,1,115.0
110293,1.979,1,115.0
110294,1.979,1,115.0
110295,1.979,1,115.0
110296,2.397,1,115.0
110297,1.979,1,115.0
110298,2.397,1,115.0
110299,3.061,23,115.0
110300,3.061,23,115.0
110301,3.061,23,115.0
110302,10.817,23,115.0
110303,10.817,23,115.0
110304,3.061,23,92.0
110305,10.817,23,115.0
110306,10.817,23,115.0
110307,10.817,23,115.0
110308,0.0,23,149.5
110309,3.205,23,69.0
110310,3.205,23,69.0
110311,3.205,23,115.0
110312,3.205,23,69.0
110313,3.205,23,69.0
110314,3.205,23,69.0
110315,4.691,23,115.0
110316,4.691,23,115.0
110317,4.691,23,115.0
110318,10.817,23,115.0
110319,0.0,23,172.5
110320,0.0,23,230.0
110321,0.0,23,172.5
110322,0.0,23,230.0
110323,10.817,23,115.0
110324,5.276,9,115.0
110325,5.276,9,115.0
110326,5.276,9,115.0
110327,5.276,9,115.0
110328,5.276,9,115.0
110329,5.276,9,115.0
110330,5.276,9,115.0
110331,5.276,9,115.0
110332,5.276,9,115.0
110333,0.0,9,230.0
110334,0.0,9,230.0
110335,0.0,9,230.0
110336,31.544,9,115.0
110337,8.22,9,115.0
110338,8.22,9,115.0
110339,8.22,9,172.5
110340,1.589,25,115.0
110341,1.589,25,115.0
110342,1.589,25,115.0
110343,1.589,25,115.0
110344,1.589,25,115.0
110345,1.589,25,115.0
110346,1.589,25,115.0
110347,1.589,25,100.0
110348,3.937,25,100.0
110349,1.589,25,100.0
110350,1.589,25,107.5
110351,1.589,25,100.0
110352,1.589,25,100.0
